"order_id","product_id","discount"
1137,28,0.2
1137,58,0.2
1137,84,0.2
1137,69,0.07
1138,13,0.05
1138,105,0.05
1138,93,0.1
1139,106,0.05
1139,44,0.1
1139,69,0.05
1139,25,0.1
1139,7,0.1
1140,39,0.1
1140,71,0.07
1140,38,0.1
1140,40,0.07
1141,8,0.1
1142,20,0.07
1142,30,0.1
1142,109,0.05
1142,108,0.2
1142,100,0.05
1143,99,0.2
1143,48,0.2
1143,69,0.1
1144,88,0.07
1145,105,0.07
1146,36,0.07
1146,64,0.2
1146,11,0.2
1147,82,0.2
1147,39,0.05
1148,82,0.07
1148,22,0.07
1148,77,0.05
1148,94,0.1
1149,98,0.07
1149,48,0.05
1149,58,0.05
1149,85,0.2
1149,94,0.1
1150,29,0.05
1150,91,0.05
1150,104,0.07
1150,21,0.1
1151,30,0.05
1152,58,0.07
1152,91,0.2
1152,24,0.05
1153,103,0.1
1153,6,0.05
1154,17,0.2
1154,60,0.07
1154,67,0.2
1155,68,0.05
1155,6,0.1
1155,35,0.07
1155,77,0.05
1156,111,0.05
1156,86,0.05
1157,20,0.1
1157,31,0.1
1157,37,0.2
1157,41,0.07
1158,95,0.1
1158,74,0.07
1159,12,0.1
1160,41,0.1
1160,9,0.2
1161,71,0.1
1161,38,0.07
1161,22,0.2
1161,29,0.1
1162,88,0.2
1162,40,0.2
1162,86,0.1
1162,41,0.05
1162,12,0.05
1163,63,0.05
1163,53,0.1
1164,8,0.2
1164,78,0.05
1164,103,0.05
1164,44,0.05
1165,65,0.07
1165,68,0.07
1166,103,0.07
1167,29,0.05
1167,81,0.1
1167,68,0.07
1168,23,0.1
1168,82,0.2
1168,51,0.07
1168,107,0.2
1168,15,0.05
1169,91,0.2
1169,51,0.05
1169,58,0.1
1169,81,0.2
1170,15,0.1
1170,47,0.05
1170,62,0.1
1171,94,0.2
1171,92,0.07
1171,10,0.07
1172,78,0.07
1172,104,0.2
1173,95,0.2
1173,17,0.07
1173,68,0.05
1173,103,0.2
1174,110,0.2
1174,6,0.07
1174,106,0.1
1175,58,0.07
1175,65,0.2
1175,20,0.05
1175,3,0.05
1175,9,0.05
1176,87,0.1
1177,62,0.07
1177,74,0.1
1178,46,0.07
1178,77,0.2
1178,108,0.05
1178,13,0.05
1179,93,0.05
1179,88,0.05
1179,33,0.2
1179,50,0.07
1180,66,0.07
1181,98,0.1
1182,35,0.1
1182,49,0.1
1183,63,0.2
1183,80,0.2
1183,6,0.05
1184,16,0.05
1184,71,0.05
1185,19,0.07
1185,21,0.07
1185,63,0.1
1185,80,0.2
1186,48,0.1
1186,49,0.07
1186,106,0.1
1186,27,0.2
1187,36,0.1
1187,79,0.07
1187,4,0.1
1187,53,0.1
1188,66,0.1
1188,91,0.2
1188,87,0.1
1189,55,0.07
1189,102,0.1
1189,40,0.1
1190,71,0.07
1191,40,0.1
1191,89,0.1
1191,100,0.07
1192,24,0.1
1192,88,0.07
1192,37,0.2
1193,83,0.05
1193,27,0.05
1194,71,0.05
1194,7,0.07
1194,105,0.1
1194,84,0.05
1195,52,0.07
1196,53,0.07
1197,13,0.07
1197,108,0.05
1197,9,0.05
1197,106,0.2
1198,105,0.05
1199,32,0.05
1199,94,0.07
1199,109,0.1
1200,42,0.2
1201,95,0.07
1201,13,0.05
1201,26,0.2
1201,17,0.05
1201,19,0.2
1202,84,0.05
1203,6,0.07
1203,55,0.05
1204,37,0.07
1205,105,0.2
1205,46,0.2
1205,71,0.05
1205,79,0.07
1205,92,0.1
1206,73,0.07
1206,29,0.2
1207,104,0.05
1207,103,0.1
1207,23,0.07
1208,12,0.2
1208,65,0.07
1208,86,0.2
1208,13,0.1
1208,87,0.07
1209,89,0.07
1209,97,0.05
1210,26,0.1
1210,6,0.07
1210,78,0.05
1210,84,0.1
1210,35,0.05
1211,15,0.2
1211,59,0.05
1211,92,0.2
1211,93,0.1
1211,108,0.2
1212,74,0.1
1212,37,0.07
1212,39,0.05
1212,68,0.07
1213,64,0.07
1213,78,0.07
1213,102,0.1
1213,15,0.05
1214,9,0.05
1214,7,0.2
1214,22,0.05
1214,77,0.1
1214,67,0.2
1215,73,0.1
1215,10,0.07
1216,64,0.1
1216,54,0.05
1216,19,0.2
1216,110,0.07
1216,43,0.1
1217,73,0.05
1217,106,0.05
1218,32,0.07
1218,102,0.05
1219,17,0.07
1219,62,0.1
1219,40,0.2
1220,47,0.1
1220,49,0.2
1220,85,0.2
1221,100,0.05
1221,81,0.05
1221,42,0.1
1221,38,0.1
1221,97,0.07
1222,97,0.2
1223,103,0.05
1224,62,0.07
1224,51,0.1
1224,108,0.05
1224,32,0.2
1225,81,0.1
1225,59,0.1
1225,6,0.1
1226,77,0.05
1226,101,0.2
1226,11,0.07
1226,51,0.07
1226,42,0.1
1227,90,0.2
1227,44,0.07
1227,26,0.05
1227,8,0.07
1227,42,0.2
1228,92,0.2
1228,55,0.2
1228,20,0.05
1229,36,0.07
1229,61,0.1
1230,32,0.1
1230,38,0.07
1231,75,0.05
1231,70,0.07
1232,4,0.07
1232,110,0.05
1232,6,0.2
1233,87,0.2
1233,61,0.1
1233,55,0.2
1234,56,0.07
1234,71,0.07
1235,7,0.1
1236,60,0.07
1236,32,0.05
1236,91,0.1
1237,23,0.1
1237,87,0.1
1237,95,0.2
1237,55,0.07
1237,25,0.07
1238,40,0.1
1238,14,0.1
1238,99,0.2
1238,101,0.1
1239,15,0.2
1239,91,0.1
1239,34,0.1
1239,36,0.05
1240,107,0.1
1240,23,0.05
1240,15,0.2
1240,77,0.05
1240,57,0.05
1241,74,0.05
1241,71,0.05
1242,94,0.05
1242,27,0.07
1242,10,0.07
1242,70,0.2
1243,44,0.07
1244,45,0.2
1244,38,0.07
1244,33,0.07
1244,37,0.1
1245,13,0.1
1246,78,0.2
1246,46,0.05
1246,45,0.07
1247,15,0.1
1247,28,0.1
1247,26,0.05
1248,94,0.05
1248,33,0.1
1248,92,0.1
1248,12,0.05
1249,62,0.05
1249,104,0.05
1249,61,0.2
1250,78,0.05
1250,66,0.1
1250,20,0.05
1250,6,0.1
1251,40,0.1
1251,56,0.07
1251,7,0.07
1252,79,0.2
1252,84,0.2
1252,57,0.05
1253,25,0.1
1253,21,0.07
1253,88,0.2
1254,80,0.2
1254,91,0.2
1255,43,0.2
1255,53,0.05
1255,14,0.2
1255,26,0.05
1255,82,0.05
1256,44,0.2
1256,100,0.1
1257,30,0.05
1257,61,0.05
1257,17,0.1
1257,41,0.05
1257,4,0.1
1258,94,0.1
1258,99,0.05
1259,60,0.1
1259,19,0.2
1260,8,0.1
1260,66,0.1
1261,73,0.2
1261,88,0.2
1261,100,0.05
1261,42,0.1
1262,37,0.07
1262,52,0.05
1262,43,0.07
1262,77,0.07
1263,45,0.2
1263,62,0.05
1263,19,0.1
1264,101,0.07
1264,77,0.07
1264,29,0.2
1264,52,0.05
1265,41,0.1
1265,72,0.07
1266,90,0.2
1266,48,0.2
1267,45,0.1
1267,27,0.07
1267,108,0.2
1267,95,0.05
1268,68,0.07
1268,87,0.07
1268,59,0.2
1268,100,0.07
1269,4,0.2
1269,7,0.2
1269,111,0.1
1270,54,0.2
1271,25,0.1
1271,50,0.07
1271,87,0.07
1271,32,0.07
1272,16,0.2
1272,71,0.1
1272,86,0.07
1273,95,0.07
1273,20,0.07
1273,58,0.2
1274,81,0.1
1275,58,0.07
1275,30,0.1
1276,18,0.2
1276,58,0.2
1276,42,0.05
1276,24,0.2
1276,78,0.2
1277,56,0.2
1277,93,0.05
1277,9,0.1
1277,4,0.1
1277,11,0.2
1278,103,0.1
1278,32,0.1
1279,9,0.05
1280,72,0.07
1280,74,0.05
1280,52,0.07
1280,63,0.2
1281,36,0.05
1281,49,0.05
1281,75,0.05
1282,111,0.05
1282,50,0.2
1283,61,0.05
1283,81,0.2
1283,7,0.1
1283,32,0.1
1283,11,0.2
1284,101,0.07
1284,8,0.05
1284,4,0.05
1285,78,0.07
1285,93,0.1
1285,69,0.2
1285,6,0.1
1286,109,0.2
1286,81,0.07
1286,87,0.07
1287,27,0.2
1287,62,0.1
1287,103,0.1
1287,100,0.05
1288,73,0.2
1288,64,0.2
1288,62,0.1
1288,17,0.07
1289,89,0.05
1289,3,0.1
1290,75,0.05
1290,36,0.05
1290,92,0.1
1291,57,0.1
1291,58,0.05
1292,70,0.07
1293,88,0.1
1293,74,0.05
1293,38,0.07
1294,95,0.05
1294,44,0.05
1295,5,0.2
1295,61,0.2
1295,52,0.05
1296,25,0.05
1296,90,0.1
1296,16,0.05
1296,2,0.1
1297,104,0.07
1297,43,0.05
1297,51,0.05
1298,59,0.05
1298,110,0.07
1299,14,0.1
1299,101,0.05
1299,75,0.05
1299,52,0.2
1300,101,0.07
1300,58,0.05
1301,45,0.2
1301,105,0.1
1301,8,0.2
1302,38,0.05
1302,20,0.1
1302,56,0.07
1303,96,0.1
1303,63,0.2
1303,108,0.1
1303,73,0.1
1303,24,0.1
1304,80,0.05
1304,99,0.05
1304,102,0.2
1304,17,0.05
1305,85,0.2
1305,9,0.07
1305,11,0.05
1305,91,0.05
1306,103,0.05
1306,81,0.07
1306,45,0.2
1306,42,0.2
1306,9,0.07
1307,96,0.07
1307,53,0.2
1307,69,0.2
1308,54,0.05
1308,69,0.2
1308,14,0.07
1308,56,0.2
1308,32,0.07
1309,65,0.05
1309,87,0.2
1310,59,0.2
1310,77,0.2
1310,11,0.1
1310,54,0.2
1311,69,0.1
1311,45,0.07
1311,27,0.1
1311,42,0.1
1312,67,0.05
1312,14,0.2
1312,20,0.07
1313,75,0.2
1313,33,0.2
1313,69,0.07
1314,52,0.07
1314,72,0.05
1314,94,0.1
1315,104,0.07
1315,41,0.05
1315,24,0.1
1315,26,0.07
1315,16,0.2
1316,76,0.1
1316,90,0.1
1317,82,0.1
1318,82,0.2
1318,62,0.2
1318,111,0.2
1318,92,0.07
1319,75,0.07
1319,91,0.2
1320,104,0.1
1320,93,0.05
1320,99,0.2
1321,34,0.1
1321,107,0.1
1321,11,0.1
1322,28,0.05
1322,104,0.05
1323,27,0.07
1323,20,0.05
1323,70,0.05
1324,66,0.1
1324,120,0.2
1324,235,0.1
1324,3,0.2
1325,139,0.05
1325,257,0.05
1325,209,0.1
1325,28,0.07
1326,190,0.07
1326,269,0.07
1327,151,0.07
1327,235,0.1
1327,48,0.1
1327,180,0.2
1328,241,0.07
1328,129,0.1
1328,228,0.07
1328,311,0.1
1328,247,0.1
1329,143,0.07
1329,107,0.05
1329,55,0.07
1329,283,0.2
1329,13,0.1
1330,232,0.2
1330,243,0.05
1330,230,0.2
1330,102,0.05
1330,282,0.1
1331,253,0.05
1331,290,0.05
1331,145,0.1
1331,300,0.2
1332,296,0.2
1332,93,0.05
1332,179,0.07
1332,298,0.1
1333,205,0.05
1333,304,0.1
1333,99,0.1
1333,12,0.05
1333,78,0.1
1334,203,0.05
1334,160,0.07
1334,84,0.1
1334,13,0.05
1334,42,0.05
1335,138,0.05
1336,29,0.2
1336,157,0.05
1336,21,0.07
1336,207,0.1
1336,185,0.1
1337,153,0.1
1338,169,0.07
1339,175,0.07
1340,253,0.2
1340,92,0.2
1340,237,0.05
1341,215,0.07
1341,56,0.2
1341,234,0.05
1341,66,0.05
1342,60,0.05
1342,270,0.05
1343,244,0.05
1343,99,0.05
1343,184,0.2
1343,65,0.2
1343,206,0.1
1344,77,0.07
1344,103,0.2
1344,3,0.07
1344,61,0.07
1345,40,0.2
1345,172,0.05
1345,164,0.2
1345,2,0.2
1346,134,0.05
1346,150,0.05
1346,18,0.05
1346,249,0.1
1346,263,0.2
1347,43,0.07
1347,53,0.05
1348,203,0.05
1348,148,0.05
1348,58,0.1
1348,147,0.07
1349,138,0.05
1349,205,0.07
1349,168,0.2
1349,184,0.2
1350,305,0.1
1350,250,0.07
1350,253,0.07
1350,159,0.05
1350,13,0.2
1351,297,0.2
1351,133,0.1
1352,136,0.2
1352,52,0.1
1352,282,0.1
1352,86,0.2
1352,100,0.05
1353,107,0.05
1353,233,0.07
1353,300,0.2
1353,86,0.05
1354,166,0.07
1355,297,0.1
1355,253,0.07
1355,149,0.2
1355,313,0.1
1356,192,0.05
1356,199,0.1
1356,276,0.1
1357,145,0.2
1357,60,0.2
1357,130,0.2
1358,257,0.2
1359,282,0.05
1359,82,0.05
1360,31,0.05
1361,307,0.07
1361,153,0.05
1361,163,0.2
1362,27,0.2
1362,204,0.07
1362,4,0.2
1363,66,0.1
1364,78,0.07
1364,155,0.1
1364,152,0.1
1364,110,0.07
1365,144,0.07
1365,58,0.07
1365,236,0.05
1366,115,0.1
1366,128,0.2
1366,200,0.07
1367,132,0.1
1367,131,0.2
1367,124,0.07
1367,24,0.05
1368,66,0.1
1368,113,0.07
1368,186,0.2
1369,213,0.05
1370,7,0.07
1370,89,0.1
1370,208,0.2
1370,134,0.1
1371,223,0.07
1371,8,0.2
1372,307,0.07
1372,283,0.2
1373,63,0.1
1374,181,0.05
1374,130,0.07
1375,147,0.05
1375,182,0.2
1376,5,0.07
1377,153,0.05
1377,130,0.05
1377,48,0.07
1377,188,0.07
1378,96,0.07
1378,142,0.07
1378,2,0.2
1378,110,0.07
1378,129,0.2
1379,15,0.1
1379,118,0.1
1379,263,0.1
1380,255,0.1
1380,229,0.07
1381,274,0.2
1381,214,0.1
1382,232,0.2
1382,81,0.05
1382,225,0.1
1382,135,0.07
1382,238,0.2
1383,188,0.2
1383,65,0.05
1384,32,0.07
1384,142,0.1
1384,89,0.1
1384,97,0.05
1385,24,0.05
1385,145,0.07
1385,39,0.1
1385,135,0.05
1386,292,0.2
1386,262,0.1
1386,306,0.1
1386,150,0.07
1387,106,0.1
1388,251,0.1
1389,85,0.1
1389,171,0.05
1389,227,0.07
1390,41,0.05
1390,27,0.05
1390,306,0.1
1390,104,0.05
1390,147,0.1
1391,223,0.07
1391,295,0.2
1391,277,0.2
1392,87,0.2
1392,240,0.05
1393,92,0.07
1393,82,0.07
1393,47,0.05
1393,268,0.05
1394,165,0.05
1395,204,0.2
1395,48,0.1
1395,180,0.2
1395,226,0.1
1396,57,0.05
1396,181,0.2
1397,127,0.1
1397,139,0.07
1397,7,0.05
1397,249,0.05
1397,78,0.1
1398,69,0.05
1398,53,0.2
1399,210,0.2
1399,224,0.05
1399,127,0.07
1399,28,0.05
1400,24,0.2
1400,217,0.2
1400,275,0.1
1400,90,0.07
1401,112,0.07
1401,230,0.05
1401,254,0.2
1402,189,0.2
1402,28,0.05
1402,203,0.05
1402,273,0.07
1403,93,0.1
1404,112,0.05
1404,220,0.1
1404,193,0.2
1405,162,0.1
1406,230,0.05
1406,113,0.1
1407,300,0.05
1407,36,0.1
1407,266,0.1
1407,35,0.2
1408,23,0.2
1408,166,0.2
1408,114,0.07
1408,137,0.2
1409,301,0.07
1409,170,0.07
1409,171,0.05
1409,265,0.05
1409,222,0.1
1410,205,0.1
1410,203,0.2
1410,304,0.1
1411,9,0.1
1411,308,0.2
1412,180,0.07
1412,43,0.1
1412,109,0.07
1413,297,0.05
1414,162,0.1
1414,292,0.05
1415,31,0.07
1415,17,0.05
1415,264,0.1
1415,245,0.05
1416,194,0.2
1416,242,0.1
1416,92,0.05
1417,219,0.2
1418,120,0.2
1418,243,0.05
1419,124,0.07
1419,235,0.2
1419,234,0.1
1420,197,0.2
1420,194,0.1
1420,128,0.1
1421,298,0.05
1422,80,0.07
1422,180,0.2
1422,243,0.05
1423,249,0.2
1423,71,0.1
1423,302,0.2
1423,113,0.2
1424,140,0.2
1425,227,0.05
1425,263,0.07
1425,93,0.07
1425,54,0.05
1425,145,0.07
1426,215,0.07
1426,20,0.05
1426,281,0.07
1427,230,0.07
1427,139,0.05
1427,164,0.07
1428,216,0.2
1428,126,0.07
1428,187,0.07
1428,28,0.1
1428,194,0.2
1429,70,0.2
1430,221,0.05
1430,281,0.07
1431,207,0.1
1431,53,0.07
1431,252,0.2
1431,254,0.07
1432,161,0.2
1433,264,0.07
1434,229,0.2
1434,198,0.1
1434,286,0.1
1434,61,0.07
1435,141,0.07
1435,29,0.2
1435,60,0.1
1435,260,0.07
1436,244,0.07
1437,141,0.05
1438,225,0.2
1438,140,0.2
1438,81,0.05
1438,137,0.1
1438,190,0.07
1439,42,0.07
1439,263,0.2
1439,102,0.05
1439,149,0.05
1440,116,0.07
1440,109,0.07
1440,186,0.1
1440,178,0.05
1440,67,0.2
1441,6,0.05
1441,242,0.2
1441,46,0.07
1442,160,0.1
1442,220,0.07
1442,271,0.05
1443,160,0.07
1443,57,0.2
1443,101,0.1
1444,90,0.1
1444,128,0.2
1445,219,0.1
1445,52,0.07
1445,123,0.1
1446,227,0.05
1446,233,0.05
1446,234,0.05
1447,148,0.2
1448,239,0.1
1449,159,0.07
1449,55,0.2
1449,260,0.07
1449,252,0.05
1449,14,0.1
1450,98,0.07
1450,173,0.1
1450,299,0.2
1450,209,0.1
1450,235,0.05
1451,117,0.05
1452,99,0.1
1452,234,0.2
1452,86,0.05
1452,109,0.07
1453,89,0.1
1454,283,0.07
1454,35,0.1
1454,124,0.2
1454,38,0.05
1455,101,0.05
1455,254,0.2
1456,193,0.05
1456,246,0.07
1456,268,0.1
1456,272,0.1
1456,126,0.1
1457,113,0.07
1457,111,0.2
1457,268,0.2
1457,152,0.2
1458,295,0.05
1458,105,0.05
1458,12,0.05
1458,78,0.1
1459,258,0.1
1460,201,0.05
1460,76,0.07
1460,167,0.05
1460,7,0.07
1460,123,0.07
1461,48,0.2
1461,242,0.2
1462,263,0.2
1462,25,0.07
1462,223,0.1
1462,294,0.1
1462,251,0.05
1463,51,0.05
1463,168,0.05
1464,109,0.05
1464,124,0.2
1464,165,0.2
1464,151,0.05
1465,70,0.05
1466,310,0.07
1466,251,0.05
1466,163,0.2
1466,39,0.05
1467,18,0.07
1467,115,0.2
1467,278,0.1
1468,269,0.05
1468,58,0.07
1468,50,0.07
1469,77,0.2
1469,237,0.05
1469,182,0.07
1469,100,0.05
1470,110,0.1
1470,287,0.05
1470,252,0.05
1471,59,0.2
1471,136,0.07
1472,84,0.2
1472,300,0.2
1473,84,0.2
1473,102,0.07
1474,301,0.2
1474,123,0.05
1475,306,0.05
1475,261,0.07
1475,161,0.05
1475,248,0.2
1476,142,0.07
1476,91,0.07
1476,43,0.07
1476,191,0.1
1476,265,0.1
1477,210,0.2
1478,100,0.1
1478,123,0.2
1479,252,0.05
1479,256,0.1
1480,308,0.1
1480,82,0.1
1480,92,0.07
1480,225,0.07
1481,53,0.07
1481,130,0.1
1482,48,0.1
1482,113,0.05
1482,58,0.07
1482,40,0.05
1482,205,0.05
1483,280,0.05
1483,226,0.07
1484,295,0.07
1484,49,0.2
1484,304,0.05
1485,122,0.2
1485,276,0.2
1486,60,0.05
1486,98,0.05
1486,113,0.1
1486,269,0.1
1487,160,0.07
1487,151,0.2
1487,198,0.05
1487,196,0.05
1487,96,0.2
1488,42,0.07
1488,122,0.07
1489,198,0.2
1489,282,0.2
1489,52,0.1
1490,99,0.1
1490,254,0.1
1490,218,0.05
1491,95,0.2
1491,302,0.05
1491,60,0.07
1491,139,0.07
1492,37,0.1
1493,230,0.1
1494,230,0.1
1494,178,0.2
1494,264,0.05
1495,292,0.05
1495,308,0.2
1495,137,0.1
1496,248,0.07
1496,214,0.07
1496,224,0.05
1496,302,0.05
1496,225,0.2
1497,141,0.2
1497,198,0.1
1497,204,0.07
1498,172,0.05
1498,260,0.07
1499,110,0.05
1499,208,0.07
1499,268,0.05
1499,2,0.05
1499,171,0.1
1500,41,0.07
1500,293,0.07
1501,248,0.05
1501,219,0.07
1501,15,0.05
1501,67,0.2
1501,210,0.05
1502,231,0.2
1502,19,0.07
1502,26,0.07
1502,268,0.2
1502,255,0.07
1503,217,0.1
1503,302,0.05
1504,276,0.07
1505,223,0.05
1505,24,0.07
1505,43,0.05
1506,184,0.05
1506,153,0.2
1506,149,0.05
1507,39,0.2
1507,11,0.1
1507,259,0.07
1507,281,0.07
1507,293,0.05
1508,37,0.2
1508,109,0.1
1508,52,0.05
1508,88,0.05
1509,215,0.07
1510,142,0.05
1510,68,0.1
1510,251,0.1
1510,220,0.1
1510,137,0.05
1511,144,0.2
1511,288,0.07
1511,17,0.07
1511,41,0.05
1511,124,0.2
1512,217,0.07
1513,166,0.1
1513,61,0.05
1513,159,0.05
1514,240,0.1
1514,203,0.05
1515,27,0.2
1515,202,0.1
1515,310,0.05
1515,40,0.1
1515,158,0.2
1516,172,0.1
1516,253,0.1
1516,196,0.2
1516,259,0.2
1516,271,0.2
1517,303,0.07
1517,226,0.05
1518,304,0.1
1518,182,0.05
1518,252,0.05
1519,150,0.2
1519,85,0.2
1519,124,0.07
1519,65,0.2
1519,265,0.05
1520,186,0.05
1520,188,0.2
1520,310,0.07
1520,263,0.1
1521,100,0.2
1521,314,0.2
1521,123,0.1
1521,135,0.2
1522,95,0.1
1522,141,0.07
1522,117,0.07
1523,311,0.2
1524,168,0.1
1524,295,0.2
1524,313,0.2
1524,252,0.2
1525,156,0.1
1525,163,0.07
1525,193,0.07
1526,151,0.07
1526,56,0.1
1526,238,0.1
1526,243,0.05
1527,33,0.1
1527,103,0.05
1527,57,0.05
1528,229,0.2
1529,23,0.05
1529,50,0.1
1530,213,0.1
1530,116,0.1
1531,128,0.1
1532,209,0.07
1533,274,0.1
1533,78,0.1
1533,96,0.1
1533,235,0.1
1533,51,0.1
1534,194,0.1
1534,117,0.05
1534,269,0.2
1534,172,0.2
1535,92,0.05
1535,75,0.05
1536,183,0.2
1536,185,0.07
1536,196,0.2
1537,237,0.05
1538,206,0.07
1538,46,0.07
1538,117,0.07
1538,197,0.2
1538,306,0.05
1539,6,0.05
1539,12,0.05
1540,71,0.05
1540,236,0.07
1540,224,0.05
1540,177,0.05
1540,78,0.2
1541,155,0.1
1541,248,0.07
1541,142,0.1
1541,17,0.1
1541,86,0.05
1542,79,0.2
1542,122,0.05
1542,184,0.2
1542,37,0.1
1542,297,0.2
1543,108,0.1
1543,93,0.2
1543,158,0.07
1543,97,0.05
1543,136,0.2
1544,194,0.1
1544,107,0.2
1545,45,0.1
1546,156,0.1
1546,185,0.1
1546,215,0.1
1546,25,0.05
1547,106,0.2
1547,204,0.2
1548,32,0.1
1548,202,0.07
1548,62,0.2
1549,158,0.2
1549,119,0.05
1549,249,0.05
1549,242,0.1
1550,315,0.05
1550,245,0.07
1550,185,0.1
1550,148,0.07
1550,86,0.05
1551,207,0.2
1552,197,0.1
1552,41,0.05
1553,102,0.07
1553,12,0.1
1553,251,0.05
1553,89,0.05
1554,166,0.05
1554,285,0.2
1555,24,0.1
1555,156,0.1
1555,126,0.1
1555,128,0.05
1555,174,0.2
1556,49,0.2
1556,82,0.07
1556,265,0.1
1556,119,0.05
1556,235,0.1
1557,163,0.07
1558,46,0.07
1558,123,0.07
1558,4,0.05
1558,55,0.2
1558,253,0.07
1559,101,0.07
1559,18,0.1
1559,54,0.1
1559,221,0.1
1560,118,0.2
1560,41,0.2
1561,181,0.07
1561,297,0.05
1562,54,0.2
1562,66,0.2
1562,115,0.07
1563,188,0.07
1564,309,0.07
1564,14,0.1
1565,37,0.07
1565,92,0.1
1565,261,0.1
1565,95,0.07
1565,226,0.2
1566,179,0.05
1566,61,0.05
1567,279,0.2
1568,146,0.2
1568,105,0.07
1568,301,0.1
1569,252,0.1
1570,155,0.07
1571,312,0.1
1571,212,0.07
1571,20,0.2
1572,216,0.05
1572,198,0.2
1572,115,0.05
1572,304,0.2
1573,9,0.05
1573,129,0.07
1573,15,0.1
1573,216,0.07
1573,263,0.1
1574,127,0.1
1575,44,0.07
1575,207,0.1
1575,213,0.07
1575,126,0.05
1575,92,0.2
1576,69,0.05
1576,293,0.05
1576,202,0.05
1577,298,0.05
1577,111,0.1
1577,300,0.2
1577,131,0.07
1577,282,0.05
1578,204,0.07
1578,310,0.05
1578,241,0.2
1579,49,0.05
1579,214,0.1
1579,286,0.07
1579,65,0.1
1580,119,0.07
1580,86,0.2
1581,64,0.1
1581,272,0.2
1582,75,0.07
1582,133,0.07
1583,15,0.05
1583,265,0.2
1584,45,0.1
1584,216,0.1
1584,43,0.2
1584,187,0.1
1584,147,0.07
1585,313,0.1
1585,106,0.1
1585,207,0.07
1585,95,0.1
1585,191,0.1
1586,22,0.1
1586,277,0.07
1586,295,0.05
1586,173,0.2
1586,36,0.1
1587,104,0.1
1587,63,0.05
1587,78,0.05
1587,300,0.07
1588,93,0.07
1589,246,0.05
1589,260,0.2
1589,28,0.1
1590,175,0.07
1590,248,0.2
1590,23,0.07
1591,286,0.2
1591,126,0.2
1591,97,0.07
1591,138,0.05
1591,265,0.2
1592,211,0.05
1592,159,0.07
1592,40,0.07
1592,9,0.2
1592,271,0.05
1593,97,0.2
1593,34,0.07
1593,190,0.1
1593,107,0.05
1593,169,0.07
1594,79,0.1
1594,105,0.1
1595,112,0.2
1596,91,0.05
1596,18,0.1
1597,176,0.07
1597,59,0.07
1598,247,0.2
1598,49,0.07
1598,88,0.2
1599,104,0.2
1600,146,0.1
1600,295,0.05
1600,36,0.2
1601,114,0.2
1601,10,0.2
1601,220,0.07
1601,7,0.07
1601,180,0.1
1602,71,0.05
1602,37,0.07
1602,275,0.2
1602,257,0.05
1603,275,0.05
1604,271,0.1
1605,72,0.1
1605,186,0.2
1605,132,0.1
1605,301,0.1
1605,29,0.07
1606,245,0.1
1606,271,0.1
1607,29,0.05
1608,231,0.05
1609,96,0.2
1609,238,0.2
1609,228,0.1
1609,105,0.2
1610,36,0.07
1610,173,0.2
1611,191,0.07
1611,171,0.1
1611,236,0.2
1612,242,0.1
1612,289,0.05
1612,101,0.2
1612,293,0.07
1612,60,0.1
1613,153,0.07
1613,283,0.05
1614,124,0.07
1614,159,0.07
1614,213,0.2
1615,197,0.2
1615,214,0.07
1615,182,0.2